zipcode,lat,lng,state,city,avg2019,avg2020
6105,41.774705,-72.705037,CT,Hartford,58329.91667,62587.75
2144,42.399655,-71.12255,MA,Somerville,880632.25,891439.75
32605,29.67918,-82.372822,FL,Gainesville,205464.1667,218392.75
78411,27.729894,-97.385247,TX,Corpus Christi,146657.5,156510.9167
21001,39.503056,-76.202096,MD,Aberdeen,225680.1667,237778.5833
34219,27.576471,-82.299218,FL,Parrish,306929.9167,319249.3333
85085,33.750815,-112.090632,AZ,Phoenix,396809.3333,428702.0833
16803,40.801651,-77.899659,PA,Park Forest Village,312490,317269.5
28704,35.457584,-82.580359,NC,Arden,287959.4167,303001.8333
33325,26.112043,-80.318317,FL,Davie,393634.0833,408726.5833
31763,31.750045,-84.139141,GA,Leesburg,176841.8333,179148
32606,29.682064,-82.444115,FL,Gainesville,239886.25,253047.3333
29036,34.134004,-81.339914,SC,Chapin,289801.25,302681.5
77530,29.785907,-95.117207,TX,Channelview,153690.3333,161766.1667
92277,34.141358,-115.621168,CA,Twentynine Palms,146117.8333,163097.5833
38122,35.158933,-89.921214,TN,Memphis,71056,77720.16667
89084,36.29692,-115.174177,NV,North Las Vegas,318398.8333,328308.0833
98126,47.555647,-122.37959,WA,Seattle,612357,648281.4167
78734,30.378736,-97.950592,TX,Lakeway,454405.1667,486344.6667
92673,33.467371,-117.613509,CA,San Clemente,995170.3333,1033086
1002,42.364061,-72.458739,MA,Amherst,351893.75,369635.9167
78238,29.471773,-98.617679,TX,San Antonio,167743.3333,173959.75
78516,26.144539,-98.121312,TX,Alamo,102585.0833,109878.1667
39206,32.372402,-90.172455,MS,Jackson,83286.41667,80395.83333
77586,29.583816,-95.036166,TX,Seabrook,267552.8333,274516.9167
85641,32.049048,-110.62285,AZ,Vail,273576.8333,293532.8333
72501,35.791171,-91.653381,AR,Batesville,97478.08333,101402.4167
33301,26.121323,-80.127909,FL,Fort Lauderdale,576469,588959
28328,35.003503,-78.337924,NC,Clinton,102363.25,105033.5
70114,29.937445,-90.032322,LA,New Orleans,143380.25,141446.4167
46236,39.895722,-85.967501,IN,Lawrence,220118.75,232077.6667
77017,29.689824,-95.252393,TX,Houston,139970.5833,151631.75
30241,33.022315,-84.949516,GA,Lagrange,125792.4167,127024.0833
10710,40.967157,-73.846339,NY,Yonkers,554114.75,573715
32043,29.937041,-81.732588,FL,Green Cove Springs,228680.9167,238221.8333
91803,34.074736,-118.145959,CA,Alhambra,686096.5833,724296.4167
60544,41.614138,-88.218784,IL,Plainfield,234827.6667,240043.9167
34677,28.037526,-82.67302,FL,Oldsmar,253413.5833,269236.75
23701,36.81294,-76.371005,VA,Portsmouth,164116.0833,178160.5833
35007,33.215623,-86.797656,AL,Alabaster,188212.4167,202232.9167
44903,40.776344,-82.527634,OH,Mansfield,117268.25,125434.25
60559,41.794371,-87.97286,IL,Westmont,280498,282688.5
29505,34.130066,-79.688893,SC,Florence,153955.3333,159579.75
7701,40.361667,-74.078076,NJ,Middletown Township,418754.9167,436711.5833
95242,38.137068,-121.384546,CA,Lodi,403798.6667,421229.5
77066,29.957234,-95.503258,TX,Houston,171715.8333,180673.75
82604,42.857603,-106.770764,WY,Casper,218558.3333,229560.6667
28804,35.648442,-82.563811,NC,Asheville,408739.1667,424271.25
10598,41.288223,-73.792203,NY,Town Of Yorktown,491979.9167,514195.0833
73127,35.477422,-97.653194,OK,Oklahoma City,124515.0833,133356.1667
8755,40.008533,-74.221768,NJ,Toms River,285389.0833,288590.5
78570,26.174608,-97.912659,TX,Mercedes,79578,87384.66667
11572,40.631772,-73.636624,NY,Oceanside,533640.4167,552040.75
63801,36.904912,-89.618414,MO,Sikeston,111054.5,113135.0833
60452,41.606984,-87.753523,IL,Oak Forest,211452.3333,217379.25
93552,34.570867,-118.023744,CA,Palmdale,319758.75,342803.5833
28906,35.100136,-84.138594,NC,Murphy,161619.5833,168932.8333
39301,32.273648,-88.580363,MS,Meridian,66196.08333,67951.25
14617,43.225497,-77.593527,NY,Irondequoit,144331.8333,154321.3333
1830,42.796313,-71.053436,MA,Haverhill,343775.9167,365429.4167
28379,34.930279,-79.778633,NC,Rockingham,78438.08333,80387.16667
6042,41.802752,-72.521008,CT,Manchester,168338.1667,176191.1667
96819,21.347117,-157.877317,HI,Honolulu,856182.5,861930.8333
97116,45.580822,-123.165693,OR,Forest Grove,379572.6667,398882.6667
87102,35.081357,-106.646575,NM,Albuquerque,147583.5,158181.8333
33030,25.485147,-80.510882,FL,Homestead,268982.1667,284927.5
53210,43.06884,-87.973768,WI,Milwaukee,98158,106996.75
43606,41.673136,-83.611414,OH,Toledo,119821.8333,130269
48340,42.672146,-83.287904,MI,Pontiac,75350.33333,81450.91667
32550,30.384938,-86.345477,FL,Miramar Beach,455923.6667,472245.4167
27701,35.99924,-78.897944,NC,Durham,284613.25,306355.4167
76114,32.774494,-97.402276,TX,Fort Worth,157835.25,170291.5833
46234,39.813309,-86.326363,IN,Indianapolis,181516.9167,194702.9167
94062,37.413691,-122.295343,CA,Redwood City,2194875.333,2246552
92679,33.606695,-117.60436,CA,Coto de Caza,944971,975913.5833
53405,42.726918,-87.830175,WI,Mount Pleasant,127675.4167,131990.0833
22152,38.774493,-77.232029,VA,Springfield,508773.5833,540687
86303,34.482405,-112.449649,AZ,Prescott,363225.0833,386453.75
77627,29.986791,-94.009416,TX,Nederland,154671.5,158715.6667
91364,34.15404,-118.593153,CA,Los Angeles,926600.25,984861.1667
32801,28.541774,-81.374351,FL,Orlando,295218.0833,305413.25
95618,38.543211,-121.6815,CA,Davis,671377.3333,687064
61822,40.136481,-88.305307,IL,Champaign,213711.4167,218525.1667
32953,28.441679,-80.702628,FL,Merritt Island,288017.25,303450.1667
52246,41.652313,-91.570407,IA,Iowa City,225274.3333,226005.0833
37804,35.792054,-83.893165,TN,Maryville,182031.6667,197627.5833
49684,44.762335,-85.703568,MI,Traverse City,293072.4167,310266.4167
55305,44.956374,-93.427997,MN,Minnetonka,372427.75,392559.1667
68144,41.234983,-96.11845,NE,Omaha,214063,227631.6667
98072,47.760785,-122.130531,WA,Woodinville,780896.0833,831046.6667
33706,27.740169,-82.751128,FL,Saint Pete Beach,420343,444311.8333
33825,27.620252,-81.458826,FL,Avon Park,120108.8333,128555
76801,31.748303,-99.032891,TX,Brownwood,102187.8333,105108.3333
98626,46.172049,-122.773959,WA,Kelso,257641.25,283171.0833
20602,38.583248,-76.894703,MD,Waldorf,277325.5833,288757.3333
30286,32.879167,-84.330566,GA,Thomaston,80540.66667,83041.08333
60091,42.077788,-87.72057,IL,Wilmette,732921.4167,725206.8333
16506,42.062345,-80.151707,PA,Millcreek Township,176168.1667,183895.5833
98375,47.103181,-122.333406,WA,South Hill,350351.6667,386987.75
34769,28.244625,-81.290847,FL,Saint Cloud,207814.0833,216642.4167
32169,28.965461,-80.866467,FL,New Smyrna Beach,378078,396887.1667
91351,34.441596,-118.448109,CA,Santa Clarita,503550.3333,539762.9167
6880,41.133275,-73.348699,CT,Westport,1094089.833,1107724.167
83402,43.534886,-112.174467,ID,Idaho Falls,202841.6667,230854
46322,41.546622,-87.457616,IN,Highland,189426.8333,201827.4167
94585,38.192498,-121.927529,CA,Suisun City,413306.4167,426733.3333
32960,27.641533,-80.402619,FL,Vero Beach,175834.9167,185881.5
70820,30.36507,-91.203973,LA,Baton Rouge,180719.6667,178194.1667
92236,33.686145,-116.172918,CA,Coachella,259032.5833,273660
66102,39.108964,-94.692538,KS,Kansas City,75715.5,85902.91667
77357,30.161065,-95.189809,TX,Roman Forest,201054.6667,208749.6667
49444,43.178683,-86.199103,MI,Muskegon Heights,101211.5833,110493.75
29418,32.909523,-80.094219,SC,North Charleston,183759.25,194086.75
97838,45.853004,-119.287265,OR,Hermiston,225858.8333,239728.8333
93703,36.76886,-119.762393,CA,Fresno,195209.8333,208809.1667
84663,40.165628,-111.495076,UT,Springville,331241.6667,355269.9167
45133,39.16185,-83.576231,OH,Hillsboro,116521.1667,121731.4167
53144,42.622122,-87.920178,WI,Kenosha,191583.4167,200393.4167
47303,40.271643,-85.377772,IN,Muncie,81308.5,84138.75
33174,25.761518,-80.364697,FL,Fountainbleau,291316.6667,301668.25
60827,41.649434,-87.633572,IL,Riverdale,78274.75,85151.5
77005,29.718435,-95.423555,TX,Houston,1211119.5,1223895
66762,37.393869,-94.710469,KS,Pittsburg,84328.5,85748.66667
84084,40.622887,-111.964564,UT,West Jordan,336297.75,363062.8333
31401,32.074679,-81.088261,GA,Savannah,296024.0833,300922.75
85756,32.079259,-110.898921,AZ,Tucson,180810.0833,198144.8333
64131,38.936041,-94.585011,MO,Kansas City,172272.3333,182755.0833
71118,32.393679,-93.804064,LA,Shreveport,133453.5,137542.3333
98338,47.034316,-122.276854,WA,Graham,379039.75,420108.75
2745,41.700737,-70.950546,MA,New Bedford,267232.9167,286333.0833
54650,43.910343,-91.227022,WI,Onalaska,231840.9167,243867.3333
46375,41.491818,-87.448746,IN,Schererville,258924.8333,270018.9167
94518,37.950362,-122.022039,CA,Concord,643103.8333,671888.3333
52403,41.965959,-91.566054,IA,Cedar Rapids,147580,150567.5
19810,39.81878,-75.5064,DE,Arden,338204.5,348946.8333
35124,33.32183,-86.742197,AL,Pelham,216838.5833,230883.1667
30088,33.756052,-84.182363,GA,Stone Mountain,146547.5833,162599.75
76140,32.619927,-97.278066,TX,Fort Worth,169293.75,179359.5
80132,39.09941,-104.84653,CO,Monument,564065.3333,595187.6667
21202,39.296526,-76.607016,MD,Baltimore,210432.6667,206029.3333
28390,35.219487,-78.955973,NC,Spring Lake,130246.5833,138550.0833
43223,39.928446,-83.034658,OH,Columbus,95117.75,112278.1667
89512,39.550957,-119.801071,NV,Reno,246373,259026.1667
48203,42.420736,-83.104338,MI,Detroit,35233.25,36521.66667
28681,35.922678,-81.223058,NC,Taylorsville,156873.4167,161929.75
53713,43.036054,-89.386887,WI,Madison,222362.75,235892.6667
90059,33.926262,-118.249883,CA,Los Angeles,402077.5,437238.5
33763,28.002884,-82.743408,FL,Clearwater,142549.5833,151189.6667
54902,43.946895,-88.540285,WI,Oshkosh,123567.75,132979
78133,29.889085,-98.244624,TX,Canyon Lake,279725.5,295058.5
94595,37.87195,-122.069383,CA,Walnut Creek,1147209.25,1167682.167
90041,34.137412,-118.207607,CA,Los Angeles,899581.5833,946609.25
47404,39.219531,-86.591196,IN,Bloomington,198915.6667,213813.6667
6410,41.511827,-72.903617,CT,Cheshire,315900.4167,325613.5833
55014,45.161826,-93.127997,MN,Lino Lakes,278026.4167,291899.4167
77043,29.81093,-95.584639,TX,Houston,297567.4167,306897.25
60051,42.35491,-88.229132,IL,Lakemoor,199241.5,204421.5833
38106,35.102064,-90.094687,TN,Memphis,31895.75,38416.91667
48093,42.51589,-83.016483,MI,Warren,159522.0833,171672.25
32536,30.763783,-86.591616,FL,Crestview,197264.9167,214837.5833
38637,34.952081,-90.049209,MS,Horn Lake,114068.8333,123236.5833
80831,38.994216,-104.490669,CO,Peyton,382996,408850
45241,39.276362,-84.397108,OH,Sharonville,252211.25,266346.1667
72206,34.632811,-92.234961,AR,Little Rock,81712.16667,87574.25
7010,40.822081,-73.987834,NJ,Cliffside Park,497806.1667,504679
38138,35.084827,-89.799331,TN,Germantown,319530.25,341302.5
48326,42.688246,-83.244075,MI,Auburn Hills,190791.8333,200976.5833
53189,42.944059,-88.29098,WI,Waukesha,298174.0833,312904
77022,29.83159,-95.379554,TX,Houston,158835.5833,169576.8333
4101,43.662607,-70.257949,ME,Portland,403618.1667,424729.4167
75232,32.660862,-96.840948,TX,Dallas,173279.1667,183257.0833
77071,29.651728,-95.519919,TX,Houston,172918.5,182418.8333
37208,36.177714,-86.808023,TN,Nashville,310547.4167,336746.0833
68106,41.238785,-96.002274,NE,Omaha,172676.75,185083.75
2852,41.588565,-71.459811,RI,North Kingstown,357789.1667,376806.5
30528,34.621918,-83.79462,GA,Cleveland,184652.3333,189501.1667
11420,40.673583,-73.81773,NY,New York,557389.75,577363.5833
35020,33.402429,-86.951784,AL,Bessemer,33896.91667,39953.58333
33328,26.068175,-80.274812,FL,Davie,388937.6667,406978.0833
7106,40.741817,-74.230334,NJ,Newark,242180.1667,279970.25
33708,27.817558,-82.801134,FL,Madeira Beach,375058.3333,399145.5
28037,35.495708,-81.018394,NC,Denver,345345.0833,357326.9167
11570,40.666066,-73.638409,NY,Rockville Centre,676700.6667,695726.5833
33901,26.621074,-81.878139,FL,Fort Myers,186459.3333,194453.1667
93901,36.636344,-121.623978,CA,Salinas,554325.9167,582410
34105,26.190046,-81.764777,FL,Naples,287328.8333,292421.5833
46221,39.691852,-86.238222,IN,Indianapolis,132402.9167,143701.1667
32504,30.472486,-87.186673,FL,Pensacola,166562.5,178854.75
3054,42.852034,-71.519876,NH,Merrimack,317357.1667,339867.25
72116,34.800258,-92.245317,AR,North Little Rock,178633.8333,181123.4167
40223,38.258349,-85.539878,KY,Louisville,281345.3333,293591.9167
48506,43.067472,-83.624392,MI,Flint,42293.25,45624.66667
34224,26.917571,-82.30394,FL,Englewood,210203.25,217096.3333
98248,48.864419,-122.619419,WA,Ferndale,408083,436189.75
44012,41.498342,-82.017368,OH,Avon Lake,269447.9167,283451.25
32177,29.690907,-81.708149,FL,Palatka,117272.4167,128692.1667
28144,35.706685,-80.464788,NC,Salisbury,113789.1667,123356.6667
77384,30.233845,-95.495681,TX,Conroe,316745.1667,323667.6667
77023,29.721825,-95.318275,TX,Houston,213888.4167,228717.6667
85040,33.406479,-112.025469,AZ,Phoenix,172927.75,199103.8333
77327,30.318169,-94.915716,TX,Cleveland,121137.75,125124
77016,29.862532,-95.29998,TX,Houston,115053.3333,132857.8333
33991,26.625361,-82.026215,FL,Cape Coral,248562,260857.5
14217,42.971876,-78.876869,NY,Tonawanda,160556.8333,167604.9167
49464,42.844801,-85.984794,MI,Zeeland,240161.3333,250980.1667
77551,29.278188,-94.83329,TX,Galveston,187832.25,196146
37862,35.778007,-83.612571,TN,Sevierville,251994.3333,279436.1667
98372,47.205607,-122.266088,WA,Puyallup,413407.0833,451921.5
7748,40.3963,-74.115274,NJ,Middletown Township,446597.3333,461046.75
2134,42.358016,-71.128608,MA,Boston,588461.8333,600096.5833
80904,38.860829,-104.876163,CO,Colorado Springs,307221.25,338836.4167
20721,38.915222,-76.785129,MD,Bowie,424596.3333,445473.8333
90254,33.864259,-118.399303,CA,Hermosa Beach,1762078.75,1825175.5
28334,35.272208,-78.568104,NC,Dunn,123583.8333,131171.6667
68135,41.207379,-96.193646,NE,Omaha,275167.25,293013.3333
33596,27.887215,-82.22587,FL,Valrico,297328.3333,308508.8333
12047,42.784054,-73.726219,NY,Cohoes,211038.5833,218348.3333
6830,41.037605,-73.624339,CT,Greenwich,1529599.417,1530054.5
40508,38.061351,-84.511664,KY,Lexington,115148.8333,123751.75
85259,33.601112,-111.809488,AZ,Scottsdale,678395.0833,736001.6667
28147,35.68106,-80.563015,NC,Salisbury,168189.9167,181500.5833
91733,34.046243,-118.053748,CA,South El Monte,493131.25,520979.8333
47712,37.926457,-87.665531,IN,Evansville,132988.0833,140282.8333
96007,40.458029,-122.27783,CA,Anderson,243854.8333,257513.25
95824,38.517585,-121.440739,CA,Sacramento,251832.4167,275955
45202,39.109356,-84.502584,OH,Cincinnati,323950.9167,331839.5
76092,32.959875,-97.148437,TX,Southlake,760814.9167,780171.3333
35243,33.440918,-86.741508,AL,Vestavia Hills,388272.9167,407042.6667
1109,42.119674,-72.549726,MA,Springfield,156479.4167,171080.9167
15101,40.580328,-79.955241,PA,Hampton Township,266237.1667,279847.5
30327,33.869694,-84.4173,GA,Atlanta,1093283.917,1118383.5
79407,33.566862,-102.079243,TX,Lubbock,152102.5,151698
20784,38.950549,-76.89172,MD,New Carrollton,298542.1667,308057
44319,40.98153,-81.527413,OH,Portage Lakes,156947.25,166977.1667
37334,35.166452,-86.580895,TN,Fayetteville,133958.4167,138302
2478,42.395317,-71.180284,MA,Belmont,1076919.917,1118640.75
35805,34.709368,-86.62029,AL,Huntsville,73751.33333,86728.5
27288,36.497645,-79.750015,NC,Eden,75565.91667,82989.08333
34772,28.163035,-81.264079,FL,Saint Cloud,263741.25,271297.5
7860,41.056547,-74.819113,NJ,Newton,266287.75,276618.75
94603,37.736529,-122.179445,CA,Oakland,485722.6667,513831.5833
37934,35.861344,-84.167752,TN,Farragut,367677.4167,386718.6667
76106,32.816684,-97.359633,TX,Fort Worth,128480.5,138018.0833
28152,35.24272,-81.599412,NC,Shelby,141140.25,150175.25
48329,42.687016,-83.388622,MI,Waterford,199959.1667,211036.25
44116,41.473072,-81.853825,OH,Rocky River,267409.1667,285204.75
71446,31.166711,-93.186912,LA,Leesville,149981.5,150518.5833
55102,44.931901,-93.121291,MN,Saint Paul,240108.6667,252493.0833
68005,41.142686,-95.892969,NE,Bellevue,166076.5833,181346.6667
28083,35.489602,-80.580668,NC,Kannapolis,149605.5833,165767.6667
77067,29.952629,-95.446609,TX,Houston,151465.25,161164.5833
19973,38.638896,-75.615899,DE,Seaford,199916.1667,206238
60002,42.471741,-88.084493,IL,Antioch,211463.25,217782.5
28570,34.781487,-76.857497,NC,Newport,208424.9167,216279.0833
90810,33.819814,-118.222416,CA,Long Beach,480685,520249.4167
89701,39.129024,-119.725281,NV,Carson City,310129.25,329234.3333
7675,41.003506,-74.001778,NJ,River Vale,578402.9167,586552.9167
46250,39.898839,-86.05872,IN,Indianapolis,233638.9167,246886.3333
42503,37.16496,-84.519399,KY,Somerset,171680.4167,177425.1667
37412,34.997526,-85.22743,TN,East Ridge,139252.5833,147893.3333
91042,34.322618,-118.23757,CA,Los Angeles,644408.9167,696664.8333
75225,32.864887,-96.790359,TX,Dallas,1198887.5,1213876.167
92231,32.687552,-115.541028,CA,Calexico,225875.9167,244308
64850,36.860533,-94.401675,MO,Neosho,116461,122356
45331,40.098606,-84.650546,OH,Greenville,129676.1667,133131.75
89145,36.16769,-115.277862,NV,Las Vegas,265897.9167,274773.5
1824,42.59079,-71.355182,MA,Chelmsford,470638.5833,492985.6667
80110,39.645936,-105.011368,CO,Englewood,387840.8333,413183.75
61103,42.340261,-89.086492,IL,Rockford,72694.41667,74651.58333
95829,38.489544,-121.323454,CA,Sacramento,423023.3333,449861.9167
29020,34.314345,-80.573719,SC,Camden,116406,120040.4167
77355,30.156257,-95.74926,TX,Stagecoach,284573.25,297960
99577,61.20142,-149.248298,AK,Anchorage,396820.5833,394789.6667
78382,28.132627,-97.06207,TX,Rockport,224135.9167,228850.75
602,18.361945,-67.175597,AL,Auburn,118411.4167,120137.6667
6704,41.588692,-73.03539,CT,Waterbury,111502.3333,123175.3333
19018,39.923075,-75.298595,PA,Upper Darby Township,158924.3333,170962
11414,40.657604,-73.844804,NY,New York,679939.0833,710216.6667
78242,29.3504,-98.607054,TX,San Antonio,125126.3333,129931.25
11722,40.78305,-73.194916,NY,Town of Islip,325979.8333,350762.25
54751,44.85067,-91.931558,WI,Menomonie,176873.3333,182552.9167
21146,39.079136,-76.558699,MD,Severna Park,529071.1667,551127.6667
46725,41.148544,-85.475768,IN,Columbia City,169315.4167,176539.8333
30168,33.783542,-84.588106,GA,Austell,167745.3333,183187.5833
80249,39.854746,-104.695804,CO,Denver,372642.6667,388195
43227,39.944059,-82.890437,OH,Columbus,112121.3333,127643.25
53150,42.871356,-88.13432,WI,Muskego,331044.5833,347280.3333
53916,43.466797,-88.867753,WI,Beaver Dam,158549.0833,166806.9167
1803,42.503227,-71.201713,MA,Burlington,595074.3333,615064.5
29678,34.63447,-82.937301,SC,Seneca,146978.3333,151686.0833
27597,35.841015,-78.30268,NC,Zebulon,209444,221849
44514,41.000614,-80.606448,OH,Poland,146055.9167,153594.3333
20121,38.811059,-77.463237,VA,Centreville,399110.1667,422573.1667
24551,37.356256,-79.324598,VA,Forest,277337.4167,291273.4167
32327,30.182261,-84.305327,FL,Crawfordville,185416,192134.8333
84606,40.21444,-111.625543,UT,Provo,287150.8333,307459.75
77662,30.177924,-94.018171,TX,Vidor,128666.8333,131423.5
12078,43.134351,-74.339632,NY,Gloversville,88167.91667,90477
27101,36.11085,-80.20043,NC,Winston-Salem,118123.4167,130632.8333
29575,33.629132,-78.970412,SC,Surfside Beach,202827,212343.9167
61111,42.335503,-89.002745,IL,Loves Park,118053.5833,121461.6667
38464,35.290788,-87.433736,TN,Lawrenceburg,112579.3333,118220.4167
67218,37.668511,-97.280418,KS,Wichita,90454.58333,95736.08333
44144,41.437286,-81.739814,OH,Cleveland,108644.5,119952.5833
15202,40.504968,-80.067821,PA,Bellevue,160455.75,173358
79902,31.783715,-106.498544,TX,El Paso,178566.9167,186291.4167
98383,47.661688,-122.715469,WA,Silverdale,399988.25,435822.75
11731,40.862623,-73.316937,NY,East Northport,534195.5,551431.8333
7719,40.168908,-74.073226,NJ,Wall Township,456083.1667,478312.8333
45248,39.164331,-84.662549,OH,Bridgetown,160729.1667,172194.25
15136,40.46348,-80.106172,PA,Stowe Township,138141.25,150256.5833
89406,39.53771,-118.264165,NV,Fallon,246574.9167,254839
92583,33.795196,-116.932856,CA,San Jacinto,277185.4167,293181.5
67501,37.977493,-97.926452,KS,Hutchinson,62844.83333,62721.58333
48504,43.054721,-83.743729,MI,Flint,20929.33333,22740.33333
70510,29.894612,-92.193173,LA,Abbeville,145330.8333,144883.0833
58703,48.334073,-101.306666,ND,Minot,256539.6667,258976.5
53545,42.738737,-89.040222,WI,Janesville,158276.5833,170239.3333
35023,33.467828,-87.088219,AL,Hueytown,113928.6667,126226.5
88201,33.643275,-104.396622,NM,Roswell,154914.25,162140.5
27617,35.907875,-78.77296,NC,Raleigh,310112.75,318766.5
4210,44.084537,-70.249649,ME,Auburn,174919.0833,189507.5
46256,39.908383,-86.013138,IN,Indianapolis,232502.25,244332.75
30720,34.733644,-85.000824,GA,Dalton,165480,172702.8333
55129,44.883474,-92.892768,MN,Woodbury,427342.5,442836.3333
81501,39.071848,-108.547131,CO,Grand Junction,211096.6667,227887.3333
74112,36.147036,-95.902328,OK,Tulsa,109895.8333,116064.9167
30248,33.351576,-84.105959,GA,Locust Grove,192720.5833,209326.3333
66104,39.150159,-94.689533,KS,Kansas City,80903.66667,92080.83333
55446,45.03914,-93.489701,MN,Plymouth,447752.25,467539.1667
93314,35.393866,-119.244846,CA,Rosedale,380369.8333,402793.75
77045,29.635793,-95.432889,TX,Houston,140468,148722.9167
18064,40.757008,-75.315964,PA,Nazareth,267741.75,279853.0833
18062,40.503935,-75.58518,PA,Lower Macungie Township,287315.0833,300553.0833
55123,44.808933,-93.138449,MN,Eagan,359019.5,377808.6667
64014,39.00676,-94.255136,MO,Blue Springs,196407,209238.1667
44113,41.483241,-81.697166,OH,Cleveland,191519,200389.75
73003,35.668905,-97.49738,OK,Edmond,168610.3333,176984.25
85381,33.609172,-112.230381,AZ,Peoria,278507.1667,306159.4167
44857,41.216499,-82.577642,OH,Norwalk,134716.5833,140133.4167
80922,38.890614,-104.700604,CO,Colorado Springs,303647.4167,332323.1667
75041,32.880196,-96.651555,TX,Garland,180369.25,188168.0833
92706,33.765301,-117.881976,CA,Santa Ana,658501.9167,691790.6667
97071,45.134191,-122.826487,OR,Woodburn,301935.5833,316948.5
7424,40.882802,-74.205713,NJ,Little Falls,408104.25,418471.8333
26062,40.42669,-80.560679,WV,Weirton,89454.33333,91876.75
30122,33.766909,-84.641356,GA,Lithia Springs,160612.9167,177597.5833
81401,38.484153,-107.772919,CO,Montrose,258720.75,266175.8333
91602,34.150818,-118.368159,CA,Los Angeles,922646.3333,974111.1667
70448,30.36218,-90.039451,LA,Mandeville,244570.3333,262851.4167
40383,38.006622,-84.739332,KY,Versailles,214076.5,219206.5
37821,35.97517,-83.195566,TN,Newport,106246.1667,112251.3333
67502,38.126736,-97.929949,KS,Hutchinson,151681.5,155376.9167
33066,26.252615,-80.170374,FL,Coconut Creek,145138.8333,151937.5
33936,26.623407,-81.601499,FL,Lehigh Acres,144673.5,150623.9167
12208,42.653031,-73.809978,NY,Albany,203429.75,206734.75
24017,37.297643,-79.990971,VA,Roanoke,103947.6667,116253.9167
71201,32.532929,-92.105911,LA,Monroe,171075.9167,172217.0833
43113,39.586593,-82.962246,OH,Circleville,164568.4167,171954
79930,31.829304,-106.483334,TX,El Paso,109909.0833,116491.9167
98371,47.199448,-122.323541,WA,Puyallup,400840.75,438492
84780,37.125867,-113.494351,UT,Washington,345093.3333,367208.0833
2140,42.392157,-71.133996,MA,Cambridge,857483.9167,866158.6667
31792,30.770798,-84.043704,GA,Thomasville,121857.75,124710.6667
77098,29.734813,-95.416098,TX,Houston,574120.1667,574468.5
30307,33.771079,-84.3336,GA,Atlanta,539991.6667,548140.5
33558,28.165483,-82.511234,FL,Lutz,352178.8333,366512.1667
2026,42.246872,-71.179462,MA,Dedham,528983.75,564835.8333
31024,33.320918,-83.37549,GA,Eatonton,227714.0833,233585.1667
77320,30.804668,-95.550872,TX,Huntsville,173018.75,177722.5
98284,48.546832,-122.135222,WA,Sedro-Woolley,328868.5833,357012.5
95501,40.798659,-124.151583,CA,Eureka,289502.6667,297221.6667
34210,27.439524,-82.620816,FL,Bradenton,209574.0833,216349
97333,44.468069,-123.293831,OR,Corvallis,361782.25,377909.4167
56201,45.102185,-95.041816,MN,Willmar,166424.1667,168709.1667
60015,42.173809,-87.878173,IL,Deerfield,470145.0833,466549.9167
30601,33.999151,-83.346993,GA,Athens,159591.0833,174388.8333
55025,45.263234,-93.022024,MN,Forest Lake,310232,327479.8333
75001,32.960047,-96.838522,TX,Addison,345284.4167,351029.9167
79934,31.95067,-106.433518,TX,El Paso,152292.6667,158066.25
14223,42.973452,-78.846201,NY,Tonawanda,161447.25,170938.1667
34601,28.588628,-82.351186,FL,Brooksville,159043.75,176473.4167
1108,42.080692,-72.560791,MA,Springfield,175665.3333,187504.6667
92508,33.891133,-117.326749,CA,Riverside,504495.1667,527802
34638,28.256862,-82.512738,FL,Land O Lakes,273341.3333,287402.9167
17036,40.268235,-76.712106,PA,Hummelstown,241476.9167,253431.75
43605,41.648026,-83.506863,OH,Toledo,25933,29593.16667
78410,27.838247,-97.596306,TX,Corpus Christi,174216.1667,185186.5
63112,38.658933,-90.28267,MO,Saint Louis,134251.25,141172.9167
30512,34.85953,-83.960571,GA,Blairsville,219734.1667,227551
44310,41.105729,-81.494414,OH,Akron,69336.16667,75214.83333
23607,36.971747,-76.424372,VA,Newport News,72860.75,85813.58333
13069,43.329276,-76.380655,NY,Fulton,96049,98626.25
32583,30.592511,-86.971003,FL,Milton,170759.9167,185963.5
37615,36.402425,-82.45718,TN,Johnson City,207902.8333,221486.5
27577,35.489638,-78.332894,NC,Smithfield,165628.75,180020.8333
33916,26.637103,-81.838448,FL,Fort Myers,136846.8333,145055.5
75160,32.758408,-96.301323,TX,Terrell,173603.75,186607.25
61571,40.704146,-89.417889,IL,Washington,153586.1667,156718.8333
63367,38.774327,-90.795044,MO,Lake Saint Louis,288644.75,304394.75
38930,33.538034,-90.154409,MS,Greenwood,61837.16667,63973.16667
98272,47.848583,-121.894899,WA,Monroe,452706.5,488219.9167
45805,40.727948,-84.164879,OH,Lima,114392.3333,119955.3333
98188,47.446413,-122.272098,WA,Seatac,396662,438291.75
10309,40.531346,-74.219857,NY,New York,613619.5,615943.3333
22180,38.895439,-77.256133,VA,Vienna,749605.25,778902.5
60087,42.403085,-87.850836,IL,Waukegan,152691.6667,158685
33054,25.908575,-80.265122,FL,Miami Gardens,242892.5,262099.5
94619,37.790438,-122.140819,CA,Oakland,794431.5,835097.5
10512,41.457619,-73.724608,NY,Lake Carmel,328553.6667,335962.1667
48306,42.724318,-83.147306,MI,Rochester Hills,425066.3333,433151.5
